date,Region,Latitude,Longitude,year,month,GWL,GWL+1,GWL+2,GWL+3,GWL+4,GWL+5,GWL+6,P,T,ET,NDVI
2002-01-15,VIC,-38.2307414,143.539287,2002,1,15.27,15.29,15.31,15.41,15.48,15.49,15.43,26.484331727027865,16.774726562500007,18.45773809523809,0.5244946902654867
2002-02-15,VIC,-38.2307414,143.539287,2002,2,15.29,15.31,15.41,15.48,15.49,15.43,15.37,82.83823442459101,19.070800781250057,14.934759358288773,0.4947155555555555
2002-03-15,VIC,-38.2307414,143.539287,2002,3,15.31,15.41,15.48,15.49,15.43,15.37,15.33,16.402354091405833,18.07378906250005,11.857913669064748,0.499319298245614
2002-04-15,VIC,-38.2307414,143.539287,2002,4,15.41,15.48,15.49,15.43,15.37,15.33,15.32,41.2350153923034,13.34810546875002,8.23392857142857,0.5076591111111111
2002-05-15,VIC,-38.2307414,143.539287,2002,5,15.48,15.49,15.43,15.37,15.33,15.32,15.32,71.66145604848857,10.179355468750032,7.256825396825397,0.5632893805309735
2002-06-15,VIC,-38.2307414,143.539287,2002,6,15.49,15.43,15.37,15.33,15.32,15.32,15.3,96.17244958877558,7.056718750000016,6.763736263736262,0.6206885462555066
2002-07-15,VIC,-38.2307414,143.539287,2002,7,15.43,15.37,15.33,15.32,15.32,15.3,15.41,93.38128566741943,6.982753906250025,7.605099150141642,0.6694499999999999
2002-08-15,VIC,-38.2307414,143.539287,2002,8,15.37,15.33,15.32,15.32,15.3,15.41,15.46,68.46280056238172,7.335507812500055,10.728808864265927,0.6965318584070798
2002-09-15,VIC,-38.2307414,143.539287,2002,9,15.33,15.32,15.32,15.3,15.41,15.46,15.56,88.70632231235501,9.044453125000018,16.891408934707904,0.721088986784141
2002-10-15,VIC,-38.2307414,143.539287,2002,10,15.32,15.32,15.3,15.41,15.46,15.56,15.8,63.14806061983101,10.886855468750014,19.889385474860337,0.69
2002-11-15,VIC,-38.2307414,143.539287,2002,11,15.32,15.3,15.41,15.46,15.56,15.8,15.84,53.56769442558286,15.049472656250032,25.280839895013127,0.6802
2002-12-15,VIC,-38.2307414,143.539287,2002,12,15.3,15.41,15.46,15.56,15.8,15.84,16.14,44.073344886302905,20.208984375000057,18.24865671641791,0.5305662280701754
2003-01-15,VIC,-38.2307414,143.539287,2003,1,15.41,15.46,15.56,15.8,15.84,16.14,15.87,29.6976518332958,22.241367187500032,13.881558441558443,0.4264017777777777
2003-02-15,VIC,-38.2307414,143.539287,2003,2,15.46,15.56,15.8,15.84,16.14,15.87,15.83,32.89309680461878,21.64031250000005,12.706434316353883,0.3884266666666665
2003-03-15,VIC,-38.2307414,143.539287,2003,3,15.56,15.8,15.84,16.14,15.87,15.83,15.74,39.58076047897333,18.103515625000057,11.285671641791044,0.4439371681415929
2003-04-15,VIC,-38.2307414,143.539287,2003,4,15.8,15.84,16.14,15.87,15.83,15.74,15.79,54.66066241264337,13.899199218750027,9.748863636363636,0.54095
2003-05-15,VIC,-38.2307414,143.539287,2003,5,15.84,16.14,15.87,15.83,15.74,15.79,15.7,37.69416582584379,9.26750000000004,8.227160493827162,0.6097499999999999
2003-06-15,VIC,-38.2307414,143.539287,2003,6,16.14,15.87,15.83,15.74,15.79,15.7,15.68,93.36501359939572,7.195136718750007,6.885284280936457,0.6469309734513274
2003-07-15,VIC,-38.2307414,143.539287,2003,7,15.87,15.83,15.74,15.79,15.7,15.68,15.71,102.93404817581172,6.34054687500003,8.351373626373627,0.6914788546255507
2003-08-15,VIC,-38.2307414,143.539287,2003,8,15.83,15.74,15.79,15.7,15.68,15.71,15.79,123.61809718608852,6.512890625000011,10.226923076923075,0.7189863436123349
2003-09-15,VIC,-38.2307414,143.539287,2003,9,15.74,15.79,15.7,15.68,15.71,15.79,15.89,90.09498238563536,8.302382812500014,15.467680608365022,0.7334807860262009
2003-10-15,VIC,-38.2307414,143.539287,2003,10,15.79,15.7,15.68,15.71,15.79,15.89,15.92,113.33856153488152,10.39714843750005,23.08820224719101,0.7526
2003-11-15,VIC,-38.2307414,143.539287,2003,11,15.7,15.68,15.71,15.79,15.89,15.92,15.95,23.65580141544341,15.569609375000027,34.062913907284766,0.7163349344978165
2003-12-15,VIC,-38.2307414,143.539287,2003,12,15.68,15.71,15.79,15.89,15.92,15.95,15.89,42.82823798060416,19.95037109375005,18.219086021505376,0.5128349344978166
